latitude,longitude,place_type,avg_safe_time,inactivity_time,suspicious_movement,status
20.578433,90.642922,Market,1.0,9.7,0,Risk
15.534091,91.724565,MovieHall,3.0,4.48,0,Safe
34.202011,94.482657,Park,2.0,3.23,1,Risk
11.956446,93.370954,TrekkingTrail,1.0,3.5,1,Risk
14.898927,76.927118,Hotel,6.0,7.42,1,Risk
14.086514,90.790735,Temple,1.5,2.69,1,Risk
12.848168,71.874606,Beach,2.0,1.93,1,Risk
33.885564,72.369452,Park,2.0,7.86,1,Risk
29.01261,75.784709,Hotel,6.0,2.69,1,Risk
26.406693,80.380322,Hotel,6.0,9.33,0,Safe
21.703222,89.211965,Museum,2.5,3.93,1,Risk
10.109856,69.004676,Hotel,6.0,6.83,1,Risk
34.730186,82.02464,Temple,1.5,6.45,1,Risk
10.186561,69.911064,Hotel,6.0,7.69,0,Safe
18.01096,87.433512,TrekkingTrail,1.0,3.16,0,Risk
26.731161,96.897183,Hotel,6.0,7.7,0,Safe
27.262747,79.156829,Park,2.0,6.86,0,Risk
13.48822,77.39106,Park,2.0,5.36,1,Risk
11.897348,82.74374,Market,1.0,8.66,0,Risk
9.887399,78.530596,TrekkingTrail,1.0,1.31,1,Risk
12.630547,88.677697,TrekkingTrail,1.0,4.22,1,Risk
17.260335,72.513676,Market,1.0,7.39,1,Risk
27.790235,71.074783,Hotel,6.0,1.4,1,Risk
10.991553,82.448963,MovieHall,3.0,7.08,0,Risk
25.900731,96.725909,MovieHall,3.0,0.3,0,Safe
12.605205,90.001208,Market,1.0,9.82,0,Risk
34.93048,82.889228,Market,1.0,6.72,1,Risk
19.037692,88.713797,MovieHall,3.0,1.78,0,Safe
24.810402,91.255959,Beach,2.0,2.04,0,Safe
30.722194,91.42096,Museum,2.5,4.24,0,Safe
21.35066,95.115311,Park,2.0,7.05,1,Risk
27.911264,85.896435,Temple,1.5,7.68,0,Risk
30.539107,72.332857,Hotel,6.0,3.07,1,Risk
25.971786,73.079362,MovieHall,3.0,8.3,1,Risk
28.315032,93.15368,Museum,2.5,5.35,0,Risk
16.716169,88.373049,TrekkingTrail,1.0,4.17,1,Risk
19.931148,84.446042,Park,2.0,1.78,0,Safe
15.548626,87.093087,Beach,2.0,7.14,1,Risk
19.398166,93.809956,Market,1.0,2.71,0,Risk
18.300155,88.920546,Museum,2.5,8.11,1,Risk
8.964024,90.421095,TrekkingTrail,1.0,9.06,1,Risk
22.491698,71.200672,Beach,2.0,1.27,0,Safe
8.794848,87.134289,Hotel,6.0,3.06,1,Risk
21.01098,82.941942,Museum,2.5,6.2,1,Risk
22.399059,89.034175,Market,1.0,3.82,1,Risk
19.653471,70.723764,Temple,1.5,8.27,0,Risk
9.660452,75.038874,Temple,1.5,4.51,1,Risk
28.490616,83.398947,Market,1.0,1.12,1,Risk
17.754385,88.850433,Temple,1.5,9.7,1,Risk
29.107342,78.026387,Market,1.0,0.8,0,Safe
11.754182,75.777546,TrekkingTrail,1.0,5.13,1,Risk
36.897592,95.396881,Hotel,6.0,4.09,1,Risk
22.846229,79.312692,MovieHall,3.0,5.18,1,Risk
13.057177,96.440736,MovieHall,3.0,1.68,1,Risk
32.016646,81.149278,Park,2.0,4.28,1,Risk
22.152844,79.376414,Museum,2.5,8.24,0,Risk
17.09793,92.334575,Hotel,6.0,0.57,1,Risk
26.982455,95.442473,MovieHall,3.0,0.53,0,Safe
23.505558,74.891332,Market,1.0,8.08,1,Risk
29.938202,87.664583,Park,2.0,5.38,1,Risk
31.488293,70.817744,Museum,2.5,8.36,0,Risk
24.238363,74.123129,TrekkingTrail,1.0,2.73,0,Risk
15.359019,92.114574,Temple,1.5,4.63,0,Risk
18.090023,95.254444,Museum,2.5,1.28,0,Safe
27.531408,84.668487,MovieHall,3.0,4.65,0,Safe
14.183173,77.945349,Park,2.0,1.87,1,Risk
10.557871,70.991194,TrekkingTrail,1.0,6.53,0,Risk
9.088826,74.612973,MovieHall,3.0,6.58,0,Risk
12.401688,70.265997,MovieHall,3.0,2.43,1,Risk
31.232298,92.455943,Temple,1.5,7.73,1,Risk
14.116403,95.044194,Museum,2.5,1.73,1,Risk
31.176161,93.36189,Beach,2.0,5.7,0,Risk
19.978236,95.517554,Market,1.0,2.24,1,Risk
14.770888,91.507482,Beach,2.0,0.36,0,Safe
21.413841,71.30332,MovieHall,3.0,2.54,0,Safe
23.409606,80.877724,Museum,2.5,5.84,0,Risk
35.604086,90.133441,Temple,1.5,3.93,1,Risk
32.29133,86.803886,MovieHall,3.0,1.21,0,Safe
8.210182,79.394386,Market,1.0,9.06,0,Risk
25.266774,68.372168,Park,2.0,2.81,1,Risk
9.531008,85.36123,Beach,2.0,0.39,0,Safe
19.440808,72.841452,TrekkingTrail,1.0,8.75,1,Risk
34.30644,72.913515,Market,1.0,9.36,0,Risk
25.799995,86.525009,Beach,2.0,5.88,1,Risk
30.989363,96.075332,Temple,1.5,3.2,0,Risk
26.018531,84.956408,Hotel,6.0,1.8,0,Safe
21.152383,80.421559,TrekkingTrail,1.0,3.19,1,Risk
10.827533,68.236158,Market,1.0,8.51,0,Risk
11.68268,79.362035,TrekkingTrail,1.0,7.35,1,Risk
21.80909,94.867181,Park,2.0,7.73,1,Risk
11.630485,87.201202,Temple,1.5,7.42,0,Risk
28.766804,81.692894,Museum,2.5,7.13,1,Risk
28.626179,95.526318,Beach,2.0,5.74,0,Risk
29.43862,68.322796,Museum,2.5,1.35,0,Safe
16.088115,95.877061,TrekkingTrail,1.0,4.11,1,Risk
31.680155,84.028145,Market,1.0,5.89,1,Risk
15.76189,90.729351,MovieHall,3.0,9.63,1,Risk
35.300355,92.203077,TrekkingTrail,1.0,9.56,1,Risk
9.20641,75.021551,Hotel,6.0,4.23,1,Risk
24.079208,85.802516,MovieHall,3.0,7.29,0,Risk
12.553298,68.185438,Hotel,6.0,9.93,0,Safe
34.689385,74.59123,Hotel,6.0,4.43,0,Safe
31.447206,83.08638,Museum,2.5,7.03,1,Risk
30.103785,92.466538,Park,2.0,2.87,0,Safe
31.793584,83.021767,Temple,1.5,4.47,1,Risk
11.120261,91.79822,Beach,2.0,7.12,0,Risk
10.794627,83.794236,Park,2.0,8.58,1,Risk
13.365522,73.400045,MovieHall,3.0,3.43,1,Risk
27.276422,95.762532,Temple,1.5,1.73,1,Risk
25.679219,96.720893,MovieHall,3.0,5.88,0,Safe
35.216437,69.746585,MovieHall,3.0,9.99,1,Risk
11.223012,82.577397,TrekkingTrail,1.0,8.01,0,Risk
21.002495,81.373399,Temple,1.5,9.27,1,Risk
22.911174,96.96866,Temple,1.5,6.93,0,Risk
31.743579,79.887241,Park,2.0,0.97,1,Risk
26.613408,93.834402,Market,1.0,6.69,0,Risk
35.021869,85.007223,TrekkingTrail,1.0,6.3,0,Risk
20.486938,72.218353,Hotel,6.0,3.86,0,Safe
23.327131,73.082077,Park,2.0,3.94,0,Safe
32.231205,85.659184,Park,2.0,2.42,0,Safe
35.009069,94.790735,Market,1.0,3.86,1,Risk
27.499272,76.311994,TrekkingTrail,1.0,8.04,0,Risk
30.48147,90.605712,Beach,2.0,1.96,1,Risk
17.487575,92.729461,Market,1.0,7.27,1,Risk
27.53261,71.824802,Market,1.0,1.84,0,Safe
35.611764,73.385955,TrekkingTrail,1.0,1.94,0,Safe
9.421497,95.448452,Hotel,6.0,0.97,0,Safe
8.051598,91.355074,Hotel,6.0,7.82,0,Safe
26.288761,85.965102,MovieHall,3.0,8.79,0,Risk
23.819053,86.219335,TrekkingTrail,1.0,5.07,0,Risk
36.067527,75.901499,Park,2.0,7.87,0,Risk
29.913876,85.49343,Museum,2.5,5.4,0,Risk
11.147424,74.003505,Park,2.0,1.81,0,Safe
12.377781,68.109186,MovieHall,3.0,3.54,0,Safe
33.672478,94.240178,TrekkingTrail,1.0,5.69,0,Risk
23.098871,74.266025,Park,2.0,2.4,1,Risk
13.102862,94.754645,Museum,2.5,4.39,0,Safe
28.343915,89.367382,Temple,1.5,4.36,0,Risk
16.262678,84.494656,Beach,2.0,4.9,1,Risk
15.200153,77.555375,Park,2.0,1.01,0,Safe
10.631174,91.508579,Hotel,6.0,6.86,1,Risk
30.098614,75.541008,Park,2.0,1.73,0,Safe
34.780527,93.71535,Hotel,6.0,9.97,1,Risk
26.639198,90.984873,Museum,2.5,6.96,0,Risk
29.243903,88.412455,Beach,2.0,5.81,1,Risk
8.958803,82.331821,MovieHall,3.0,9.49,0,Risk
35.717904,75.023859,MovieHall,3.0,1.52,1,Risk
23.520023,94.52262,TrekkingTrail,1.0,2.38,0,Risk
13.175007,87.832578,Temple,1.5,0.97,1,Risk
23.171535,83.306247,Park,2.0,3.42,1,Risk
10.632564,74.183042,Hotel,6.0,2.55,0,Safe
20.52574,72.551011,Temple,1.5,2.47,1,Risk
14.796486,77.281656,Temple,1.5,8.67,1,Risk
8.47901,77.411562,MovieHall,3.0,4.2,1,Risk
17.9231,91.172398,Museum,2.5,9.8,1,Risk
28.564214,88.525717,TrekkingTrail,1.0,1.04,0,Safe
31.121937,81.642678,Market,1.0,4.99,0,Risk
12.901686,73.345018,TrekkingTrail,1.0,3.08,0,Risk
33.742458,92.077372,Park,2.0,8.36,1,Risk
13.438236,90.667536,MovieHall,3.0,7.25,1,Risk
17.826045,93.398349,Market,1.0,2.7,1,Risk
30.726518,78.918845,Beach,2.0,2.14,0,Safe
36.6738,87.87231,Museum,2.5,9.0,0,Risk
29.231188,74.770707,Beach,2.0,3.96,0,Safe
12.289086,95.187444,Beach,2.0,9.84,1,Risk
24.59636,72.754419,Temple,1.5,3.24,0,Risk
24.636082,95.049498,Market,1.0,8.82,1,Risk
16.371978,70.212442,MovieHall,3.0,9.13,0,Risk
26.458913,83.355011,Museum,2.5,5.07,0,Risk
21.185914,93.839186,Temple,1.5,7.82,1,Risk
31.652386,86.492489,MovieHall,3.0,8.31,0,Risk
8.776651,76.748074,Hotel,6.0,6.46,0,Safe
8.524095,81.275541,Temple,1.5,0.21,1,Risk
8.772105,82.842919,Market,1.0,9.45,1,Risk
18.972089,93.236341,Temple,1.5,0.75,0,Safe
11.573201,81.90541,MovieHall,3.0,6.24,0,Risk
25.648277,90.043613,Park,2.0,7.91,0,Risk
14.882336,88.071776,TrekkingTrail,1.0,8.84,0,Risk
31.55438,92.743432,Beach,2.0,7.44,1,Risk
26.248886,88.458563,Temple,1.5,2.63,1,Risk
35.110047,87.612206,Beach,2.0,6.4,1,Risk
22.765915,74.414051,Beach,2.0,3.04,0,Safe
11.066504,88.891578,Market,1.0,5.1,1,Risk
23.009797,94.798562,Park,2.0,0.94,0,Safe
12.826385,69.617295,Temple,1.5,6.15,0,Risk
13.937388,70.546382,Temple,1.5,1.38,1,Risk
36.566331,91.389511,Market,1.0,3.89,1,Risk
35.054465,69.746317,MovieHall,3.0,5.38,1,Risk
23.151623,69.331523,TrekkingTrail,1.0,4.37,0,Risk
10.148871,86.346264,Market,1.0,7.22,1,Risk
18.286044,82.995207,Museum,2.5,3.64,0,Safe
18.321284,76.82589,TrekkingTrail,1.0,8.57,1,Risk
18.18659,78.4929,Park,2.0,9.21,0,Risk
33.262733,69.798345,Park,2.0,6.11,1,Risk
10.549382,90.914319,Market,1.0,6.13,0,Risk
33.705256,82.992314,Museum,2.5,8.4,1,Risk
15.177339,95.22242,Beach,2.0,4.1,1,Risk
20.231076,90.470293,Park,2.0,7.36,0,Risk
8.070303,79.336713,Temple,1.5,2.66,0,Safe
29.853912,75.967916,Market,1.0,1.45,0,Safe
27.384853,88.052616,Museum,2.5,9.92,0,Risk
15.677223,79.014371,TrekkingTrail,1.0,6.69,0,Risk
24.95753,92.732101,Park,2.0,2.36,1,Risk
36.955136,71.083725,Museum,2.5,4.4,1,Risk
22.239877,87.388011,Beach,2.0,0.45,0,Safe
22.631029,96.478327,Park,2.0,5.68,0,Risk
22.530251,85.268264,Beach,2.0,7.27,0,Risk
13.302588,75.127019,Museum,2.5,8.22,1,Risk
27.235837,88.878438,Market,1.0,3.95,1,Risk
36.293716,84.078511,TrekkingTrail,1.0,3.86,1,Risk
16.939004,83.88699,TrekkingTrail,1.0,6.14,0,Risk
34.505457,76.185716,Market,1.0,0.48,1,Risk
17.673001,75.751659,Market,1.0,0.57,1,Risk
35.478929,87.042241,MovieHall,3.0,6.06,1,Risk
9.63572,76.991857,Temple,1.5,1.61,1,Risk
20.525912,89.675006,MovieHall,3.0,1.06,1,Risk
13.465434,79.187224,Park,2.0,5.87,1,Risk
15.372499,88.328862,Temple,1.5,8.74,1,Risk
9.850289,78.525586,MovieHall,3.0,3.52,1,Risk
32.98436,83.097896,Beach,2.0,0.36,1,Risk
11.844474,82.247098,Market,1.0,3.66,0,Risk
8.52203,72.426456,Beach,2.0,2.15,0,Safe
13.827806,81.616745,Temple,1.5,5.91,0,Risk
18.903737,86.366024,Beach,2.0,4.94,0,Risk
13.971222,79.056285,MovieHall,3.0,8.93,0,Risk
35.941845,86.253591,Market,1.0,3.42,1,Risk
33.333261,68.445697,MovieHall,3.0,2.84,1,Risk
11.5818,68.415744,Market,1.0,0.85,1,Risk
11.942213,80.245929,Park,2.0,4.67,0,Risk
17.082412,77.533255,TrekkingTrail,1.0,5.61,0,Risk
14.577597,90.723422,TrekkingTrail,1.0,2.42,0,Risk
23.080665,82.854854,Park,2.0,2.57,1,Risk
27.134056,69.738733,MovieHall,3.0,4.92,1,Risk
23.356292,94.172332,TrekkingTrail,1.0,2.82,1,Risk
23.266827,75.730585,Market,1.0,4.23,0,Risk
15.957161,70.201072,Park,2.0,7.74,0,Risk
27.269477,91.204586,Market,1.0,5.25,1,Risk
21.883903,81.562099,Beach,2.0,4.8,0,Risk
24.707192,73.970201,Beach,2.0,7.42,1,Risk
23.576873,90.605709,Market,1.0,8.23,0,Risk
21.108219,87.977868,Hotel,6.0,6.45,0,Safe
27.900014,69.18416,TrekkingTrail,1.0,7.55,0,Risk
33.254215,71.017808,Hotel,6.0,1.9,0,Safe
23.324541,90.848904,Temple,1.5,9.31,1,Risk
15.822842,75.032571,Hotel,6.0,7.84,0,Safe
35.395328,86.479414,Temple,1.5,5.15,1,Risk
16.115662,90.295426,MovieHall,3.0,1.86,1,Risk
14.523718,86.605572,Hotel,6.0,3.46,1,Risk
12.714734,69.02812,Market,1.0,1.58,1,Risk
32.94911,76.182608,TrekkingTrail,1.0,5.67,1,Risk
17.684524,76.321468,TrekkingTrail,1.0,1.48,0,Safe
18.117296,86.451468,Beach,2.0,6.14,1,Risk
19.422869,78.562706,Temple,1.5,0.42,0,Safe
32.994304,69.948951,Hotel,6.0,1.18,0,Safe
20.147705,86.527892,Park,2.0,9.39,1,Risk
14.254038,68.542383,Hotel,6.0,6.91,1,Risk
34.834439,75.69378,Hotel,6.0,3.81,0,Safe
36.536622,81.212523,TrekkingTrail,1.0,7.77,1,Risk
11.413686,87.7762,Museum,2.5,4.09,0,Safe
13.367129,69.976175,TrekkingTrail,1.0,8.41,1,Risk
12.073154,85.309466,Temple,1.5,7.27,1,Risk
34.277117,91.516758,Temple,1.5,1.79,1,Risk
27.169604,81.358998,Temple,1.5,4.14,0,Risk
29.444838,69.193964,Market,1.0,6.08,1,Risk
15.751725,89.239952,TrekkingTrail,1.0,7.38,0,Risk
30.343631,74.636257,Market,1.0,7.36,0,Risk
13.390667,85.070491,Temple,1.5,4.62,0,Risk
28.284111,69.224019,Temple,1.5,5.72,0,Risk
34.752405,71.178358,Park,2.0,9.23,1,Risk
33.645194,89.655731,Beach,2.0,5.84,0,Risk
14.675925,88.213671,Hotel,6.0,1.74,0,Safe
18.39511,75.067755,Beach,2.0,4.76,1,Risk
14.309548,76.670452,TrekkingTrail,1.0,1.76,0,Safe
20.146543,91.146808,Museum,2.5,9.03,0,Risk
18.626314,70.816561,Museum,2.5,2.03,0,Safe
13.146402,84.100139,Beach,2.0,6.78,0,Risk
27.763598,72.391576,Park,2.0,0.59,0,Safe
10.410913,95.10116,Beach,2.0,6.27,1,Risk
18.876031,74.633081,Museum,2.5,5.51,1,Risk
34.059521,91.935874,TrekkingTrail,1.0,2.57,0,Risk
9.406316,86.812921,Hotel,6.0,1.47,0,Safe
28.2366,73.987341,Hotel,6.0,6.06,1,Risk
26.601166,85.533335,Beach,2.0,0.56,0,Safe
28.779796,80.198816,Park,2.0,5.5,1,Risk
28.22358,69.361441,TrekkingTrail,1.0,4.38,1,Risk
13.047911,82.994267,MovieHall,3.0,2.94,0,Safe
10.986308,79.29028,Park,2.0,4.15,0,Risk
9.455582,73.474263,Hotel,6.0,3.6,0,Safe
24.581271,70.98402,TrekkingTrail,1.0,2.67,0,Risk
14.483234,73.696928,MovieHall,3.0,5.07,1,Risk
22.353515,73.420126,TrekkingTrail,1.0,1.4,1,Risk
11.144106,75.902708,TrekkingTrail,1.0,2.3,0,Risk
36.254668,89.435598,Museum,2.5,3.07,1,Risk
30.705833,73.352604,Market,1.0,1.49,1,Risk
26.618221,79.345343,Beach,2.0,5.86,1,Risk
22.108372,79.504738,Market,1.0,1.72,1,Risk
16.574111,75.489804,TrekkingTrail,1.0,1.32,0,Safe
17.856671,78.879391,Park,2.0,3.91,1,Risk
32.406699,83.376162,Hotel,6.0,8.5,0,Safe
30.882858,82.992617,TrekkingTrail,1.0,0.98,0,Safe
24.04523,94.473421,Hotel,6.0,8.33,1,Risk
10.069512,79.951277,Hotel,6.0,1.45,0,Safe
23.878548,91.621618,Park,2.0,0.49,0,Safe
11.269865,82.23062,Museum,2.5,7.76,0,Risk
15.855837,71.05137,Market,1.0,0.33,1,Risk
26.189699,76.700446,TrekkingTrail,1.0,5.54,0,Risk
28.901433,80.336239,TrekkingTrail,1.0,5.06,1,Risk
9.628239,96.211984,Market,1.0,3.42,0,Risk
32.686081,93.277737,Market,1.0,0.27,0,Safe
8.79629,93.488685,MovieHall,3.0,2.25,1,Risk
32.631356,91.185408,Hotel,6.0,6.04,0,Safe
30.853284,81.760333,Market,1.0,6.23,0,Risk
22.635087,92.577352,Museum,2.5,2.62,0,Safe
30.960234,74.042569,TrekkingTrail,1.0,2.54,0,Risk
10.631536,82.917129,Hotel,6.0,3.66,0,Safe
15.852079,80.509142,Museum,2.5,1.79,0,Safe
27.233232,77.061047,Beach,2.0,4.96,1,Risk
24.632127,88.833846,Beach,2.0,3.13,0,Safe
8.839102,92.278325,TrekkingTrail,1.0,6.93,0,Risk
29.562903,86.375272,Museum,2.5,9.35,1,Risk
33.323266,95.796209,Park,2.0,7.14,0,Risk
17.649647,71.465993,Park,2.0,4.66,0,Risk
25.784722,83.572182,Park,2.0,1.26,0,Safe
33.040417,91.595198,Temple,1.5,5.01,0,Risk
19.218163,82.129528,Park,2.0,1.25,1,Risk
14.090809,96.949559,Market,1.0,1.13,0,Safe
8.507001,73.526675,Park,2.0,8.29,0,Risk
10.947881,81.378594,Museum,2.5,5.41,1,Risk
11.94023,82.002011,Temple,1.5,7.67,1,Risk
9.250205,87.408495,Hotel,6.0,7.78,1,Risk
32.072326,71.894727,Beach,2.0,1.16,1,Risk
19.572057,89.981946,Park,2.0,8.67,0,Risk
16.361487,88.768461,Beach,2.0,5.13,0,Risk
35.036764,70.266948,MovieHall,3.0,3.72,0,Safe
11.847133,85.681605,MovieHall,3.0,8.11,1,Risk
17.639165,92.500162,TrekkingTrail,1.0,5.44,1,Risk
12.89652,92.965505,Market,1.0,1.38,0,Safe
26.378875,86.040992,TrekkingTrail,1.0,6.66,0,Risk
18.832172,84.672612,Market,1.0,2.88,1,Risk
13.776756,86.98553,Temple,1.5,2.41,1,Risk
35.774987,86.957371,Temple,1.5,4.27,0,Risk
27.693309,74.907537,Beach,2.0,2.43,1,Risk
33.183741,83.789879,MovieHall,3.0,3.46,0,Safe
26.401188,75.752797,Museum,2.5,8.91,0,Risk
9.624877,78.74226,Beach,2.0,0.29,0,Safe
9.011401,68.275114,Temple,1.5,5.62,0,Risk
26.194718,74.969336,MovieHall,3.0,9.72,1,Risk
23.181879,78.984774,Temple,1.5,0.67,1,Risk
25.875578,87.045322,Hotel,6.0,8.85,1,Risk
27.917913,87.957411,Park,2.0,7.44,0,Risk
23.412175,90.248509,Temple,1.5,1.35,1,Risk
34.282368,91.825742,Park,2.0,7.7,1,Risk
10.851828,71.772089,Hotel,6.0,6.35,0,Safe
19.699955,85.385627,Market,1.0,7.29,1,Risk
24.717474,95.536139,Market,1.0,8.9,0,Risk
32.382349,68.736425,MovieHall,3.0,9.24,0,Risk
27.900453,90.43567,Hotel,6.0,5.84,1,Risk
32.300651,71.040064,Hotel,6.0,3.77,0,Safe
21.789514,88.241779,Hotel,6.0,2.11,0,Safe
32.433033,95.246191,Beach,2.0,5.04,0,Risk
30.247739,81.849819,Hotel,6.0,6.73,1,Risk
36.571524,94.375153,Hotel,6.0,7.79,1,Risk
33.578126,88.362025,Beach,2.0,3.69,0,Safe
10.232914,92.042712,Beach,2.0,8.49,1,Risk
8.493261,71.274024,Museum,2.5,5.92,0,Risk
25.961585,79.441885,MovieHall,3.0,0.65,0,Safe
16.199308,79.690586,Museum,2.5,4.96,1,Risk
19.467187,85.481311,Temple,1.5,9.65,1,Risk
11.336799,94.957165,Temple,1.5,7.07,1,Risk
23.758909,72.88027,Beach,2.0,3.8,0,Safe
30.874243,85.509706,Market,1.0,5.53,1,Risk
22.868681,78.010125,Market,1.0,7.12,1,Risk
36.266006,81.406923,Market,1.0,7.52,0,Risk
14.498233,81.021671,Museum,2.5,2.39,1,Risk
9.851523,91.010394,TrekkingTrail,1.0,3.38,1,Risk
14.873194,73.003034,Museum,2.5,2.68,1,Risk
35.853461,81.503944,Museum,2.5,9.63,1,Risk
22.837336,93.655679,Museum,2.5,8.74,0,Risk
18.668183,70.304009,MovieHall,3.0,7.91,0,Risk
11.539874,70.937279,MovieHall,3.0,7.09,0,Risk
16.626686,68.575227,MovieHall,3.0,2.6,0,Safe
28.64031,86.548234,MovieHall,3.0,3.21,0,Safe
12.544064,92.792611,Market,1.0,4.24,1,Risk
23.510974,73.929616,Hotel,6.0,0.37,0,Safe
25.306844,96.168164,Market,1.0,1.94,1,Risk
23.1562,73.656329,Market,1.0,3.87,0,Risk
24.665748,85.408624,Beach,2.0,6.62,0,Risk
29.79414,69.434232,TrekkingTrail,1.0,4.35,0,Risk
21.606806,68.97888,Museum,2.5,0.84,0,Safe
35.830498,95.690274,Beach,2.0,6.18,1,Risk
33.880516,90.52913,Park,2.0,9.23,1,Risk
18.848191,95.720152,Beach,2.0,2.6,1,Risk
33.321574,94.724356,Hotel,6.0,0.69,1,Risk
13.201484,73.335264,Museum,2.5,7.1,0,Risk
8.022538,72.873269,Beach,2.0,9.08,1,Risk
25.177379,83.045821,Temple,1.5,4.67,1,Risk
24.791983,79.134142,TrekkingTrail,1.0,4.71,1,Risk
23.690283,78.804369,Hotel,6.0,9.95,0,Safe
13.733601,77.563524,TrekkingTrail,1.0,0.9,0,Safe
24.483154,81.84273,Hotel,6.0,9.54,1,Risk
19.881804,94.020349,Museum,2.5,2.12,1,Risk
36.394913,95.324335,Beach,2.0,6.61,0,Risk
22.50639,69.901625,Beach,2.0,9.19,1,Risk
34.091288,78.065689,MovieHall,3.0,0.82,0,Safe
17.282829,70.971738,Market,1.0,1.55,0,Safe
14.570248,80.34842,Park,2.0,6.24,0,Risk
31.810762,68.621898,Beach,2.0,3.09,0,Safe
10.760486,83.361307,Market,1.0,2.24,1,Risk
31.621443,81.368607,Market,1.0,6.18,0,Risk
22.496377,79.452375,Hotel,6.0,4.19,1,Risk
20.224801,81.159724,Market,1.0,1.86,1,Risk
22.257794,88.796722,Temple,1.5,7.77,0,Risk
28.808325,76.867929,Park,2.0,7.82,1,Risk
32.855048,73.660195,Park,2.0,0.63,0,Safe
15.833699,85.823364,TrekkingTrail,1.0,3.7,0,Risk
18.412385,94.717702,Temple,1.5,8.98,0,Risk
32.028383,79.651667,Beach,2.0,0.62,0,Safe
20.546625,90.112536,Park,2.0,6.29,0,Risk
25.759308,75.44548,MovieHall,3.0,3.62,1,Risk
27.534267,79.963051,MovieHall,3.0,8.53,0,Risk
31.481433,72.948578,Hotel,6.0,8.9,0,Safe
9.813158,95.571666,Market,1.0,4.69,0,Risk
20.597679,94.085487,Museum,2.5,7.83,0,Risk
12.845661,88.352148,Hotel,6.0,6.14,0,Safe
36.595884,91.577912,Hotel,6.0,1.99,0,Safe
21.858669,68.248428,Beach,2.0,2.68,1,Risk
25.137449,75.077344,Temple,1.5,8.58,0,Risk
22.947923,82.763183,MovieHall,3.0,5.38,0,Safe
13.446953,96.180045,Beach,2.0,3.0,1,Risk
21.112802,80.229214,Temple,1.5,7.96,0,Risk
30.358759,89.942476,MovieHall,3.0,5.62,0,Safe
11.381646,96.682896,Temple,1.5,8.09,1,Risk
23.40802,73.205925,Museum,2.5,0.69,1,Risk
34.814471,76.69784,Hotel,6.0,6.84,1,Risk
18.743,79.434362,Temple,1.5,9.61,1,Risk
32.710496,78.668486,MovieHall,3.0,0.52,0,Safe
16.577717,76.743003,Hotel,6.0,0.45,1,Risk
32.357718,78.203084,Hotel,6.0,6.18,0,Safe
22.524463,86.650915,Park,2.0,2.82,1,Risk
27.109764,73.431683,MovieHall,3.0,4.59,0,Safe
14.538707,69.403454,Museum,2.5,7.01,1,Risk
19.11033,81.140065,Market,1.0,5.01,0,Risk
17.285996,86.097456,Market,1.0,7.41,1,Risk
32.011231,69.394922,Temple,1.5,2.05,1,Risk
25.82064,68.406734,Beach,2.0,1.11,1,Risk
29.442271,69.012157,Museum,2.5,1.45,1,Risk
25.243759,71.503189,Temple,1.5,6.9,1,Risk
28.40838,92.89547,Park,2.0,5.74,1,Risk
29.917237,95.142549,TrekkingTrail,1.0,1.62,1,Risk
21.418969,88.768037,Park,2.0,8.23,0,Risk
36.876745,90.475697,TrekkingTrail,1.0,9.9,0,Risk
13.982499,72.62106,Market,1.0,3.5,0,Risk
30.85302,73.951257,Hotel,6.0,5.03,0,Safe
23.360556,74.568073,Temple,1.5,6.93,0,Risk
18.594437,69.893814,MovieHall,3.0,6.24,1,Risk
23.418943,89.747548,MovieHall,3.0,8.31,1,Risk
9.16432,84.850309,Park,2.0,8.31,1,Risk
12.087731,77.699753,Museum,2.5,1.31,0,Safe
12.44578,79.563108,Market,1.0,1.59,0,Safe
26.34,91.724611,Temple,1.5,0.89,1,Risk
21.417227,95.354531,Hotel,6.0,0.67,1,Risk
9.23667,84.614286,Hotel,6.0,5.79,0,Safe
18.366427,81.046791,Temple,1.5,7.53,0,Risk
21.806992,79.213558,MovieHall,3.0,9.57,0,Risk
9.228291,86.417424,Beach,2.0,8.84,1,Risk
33.388202,92.145342,Temple,1.5,8.06,1,Risk
25.849962,76.328497,Park,2.0,8.57,0,Risk
36.631058,94.611542,Hotel,6.0,4.18,0,Safe
16.029741,93.085153,Park,2.0,3.1,1,Risk
8.892556,92.243418,Temple,1.5,2.2,1,Risk
36.033785,78.774861,TrekkingTrail,1.0,8.27,1,Risk
13.634866,91.184639,Museum,2.5,1.81,0,Safe
23.359588,94.499848,Park,2.0,9.57,1,Risk
15.23088,90.847927,Beach,2.0,3.59,1,Risk
23.503754,68.316586,Park,2.0,0.21,0,Safe
24.064751,84.76244,Museum,2.5,8.04,1,Risk
9.78808,71.379454,Park,2.0,9.45,1,Risk
20.488991,88.700161,Hotel,6.0,1.65,1,Risk
28.969462,86.333292,Temple,1.5,0.74,1,Risk
15.894537,75.903146,Temple,1.5,8.85,0,Risk
31.893002,72.936505,MovieHall,3.0,1.07,0,Safe
32.850759,74.878964,Park,2.0,6.89,1,Risk
26.926618,82.262569,MovieHall,3.0,1.81,0,Safe
34.601093,74.761717,Hotel,6.0,6.68,0,Safe
17.257438,79.874248,Museum,2.5,7.94,0,Risk
29.291942,70.617863,Temple,1.5,3.96,1,Risk
